"Ciqual  AGB","Ciqual  code","Nom Français","Groupe d'aliment","Sous-groupe d'aliment","LCI Name","Ingredients","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"
"32009","32009","Pétales de blé chocolatés, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements","Huile combinée (mélange d'huile d'olive et d'huile de graines)",0.036419655,0.20050868,7.2346874e-9,0.013393154,0.00090155097,2.3878865e-8,9.1436986e-9,3.5988157e-10,0.0033132447,0.000066818817,0.0023046769,0.014864111,5.5847851,41.755037,0.49590515,1.6050769,9.4399568e-7
"32009","32009","Pétales de blé chocolatés, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements","Chocolat au lait",0.030077487,0.50529397,1.5817651e-9,0.01340944,0.00083895576,1.4492487e-8,1.4362379e-9,2.1462848e-10,0.001922216,0.00005199708,0.0013646918,0.0081616927,2.17884136,20.84272,0.046036746,1.4252631,3.7185776e-7
"32009","32009","Pétales de blé chocolatés, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements","Poudre de lait",0.04743832,0.51178386,4.7104789e-9,0.02669646,0.0008460772,4.3290847e-8,5.8811402e-9,2.3274308e-10,0.0063352322,0.00003154376,0.0016869471,0.027595361,6.2075645999999995,24.775532,0.050709188,1.8604093,8.3323627e-7
"32009","32009","Pétales de blé chocolatés, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements","Flocons d'avoine",0.010765147,0.046879657,8.0771406e-10,0.0033115043,0.00018414739,5.3922589e-9,5.1894953e-10,4.0477293e-11,0.00070187326,0.000036598728,0.0028068645,0.0029616035,0.50457747,9.4369119,0.026893268,0.3730321,1.7798357e-7
"32009","32009","Pétales de blé chocolatés, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements","Farine de riz",0.14458205,0.66832344,1.0052043e-8,0.022157612,0.0026298402,5.4322736e-8,2.3441764e-7,1.7015457e-10,0.0086270873,0.000080022754,0.0072182103,0.035230756,20.257972300000002,21.391233,4.9030164,3.2751351,0.0000015636729
"32009","32009","Pétales de blé chocolatés, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements","Lécithine de soja",0.004040406,0.046460675,3.5534745e-10,0.00087236922,0.00020226696,1.3171024e-9,9.3045536e-10,3.8969977e-11,0.00017933109,0.0000031645297,0.00027773878,0.00061442953,2.6160669,0.47018533,0.003020468,0.18523673,1.0344717e-7
"32009","32009","Pétales de blé chocolatés, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements","Farine de blé",0.022234078,0.16824859,2.4414262e-9,0.015521956,0.0005665507,1.6088057e-8,1.0042369e-9,2.4946221e-10,0.0023948791,0.000036477345,0.0016489732,0.010362985,3.2640936600000003,22.013677,0.047138534,1.2007527,6.0303988e-7
"32009","32009","Pétales de blé chocolatés, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements","Sucre blanc",0.025081012,0.13437912,1.9415976e-9,0.0058083399,0.00063559397,2.7044988e-8,-3.1356937e-9,4.0270466e-11,0.0036622307,0.000035369926,0.0011657413,0.015641909,2.21762093,6.8759767,0.40268454,1.4072578,7.5047023e-7
"32009","32009","Pétales de blé chocolatés, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements","Autres étapes",0.087461665,0.94459898,1.11260529e-8,0.499153246,0.00234245676,3.36224966e-8,8.802993e-9,2.71229455e-10,0.002607054,0.00010279796,0.00126989772,0.0076282079,2.46322013,4.7921845,0.406273726,23.221817,0.00000297637343
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Chicorée",0.014525919,0.16897,1.0656038e-8,0.043096032,0.00041692976,7.5431599e-9,1.2919948e-9,7.1129573e-11,0.00050241228,0.000036640637,0.00027567845,0.0012886692,1.54931951,3.2999558,0.064742651,2.8188337,4.8469827e-7
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Huile combinée (mélange d'huile d'olive et d'huile de graines)",0.036419655,0.20050868,7.2346874e-9,0.013393154,0.00090155097,2.3878865e-8,9.1436986e-9,3.5988157e-10,0.0033132447,0.000066818817,0.0023046769,0.014864111,5.5847851,41.755037,0.49590515,1.6050769,9.4399568e-7
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Chocolat au lait",0.030077487,0.50529397,1.5817651e-9,0.01340944,0.00083895576,1.4492487e-8,1.4362379e-9,2.1462848e-10,0.001922216,0.00005199708,0.0013646918,0.0081616927,2.17884136,20.84272,0.046036746,1.4252631,3.7185776e-7
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Poudre de lait",0.04743832,0.51178386,4.7104789e-9,0.02669646,0.0008460772,4.3290847e-8,5.8811402e-9,2.3274308e-10,0.0063352322,0.00003154376,0.0016869471,0.027595361,6.2075645999999995,24.775532,0.050709188,1.8604093,8.3323627e-7
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Flocons d'avoine",0.010765147,0.046879657,8.0771406e-10,0.0033115043,0.00018414739,5.3922589e-9,5.1894953e-10,4.0477293e-11,0.00070187326,0.000036598728,0.0028068645,0.0029616035,0.50457747,9.4369119,0.026893268,0.3730321,1.7798357e-7
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Farine de riz",0.14458205,0.66832344,1.0052043e-8,0.022157612,0.0026298402,5.4322736e-8,2.3441764e-7,1.7015457e-10,0.0086270873,0.000080022754,0.0072182103,0.035230756,20.257972300000002,21.391233,4.9030164,3.2751351,0.0000015636729
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Lécithine de soja",0.004040406,0.046460675,3.5534745e-10,0.00087236922,0.00020226696,1.3171024e-9,9.3045536e-10,3.8969977e-11,0.00017933109,0.0000031645297,0.00027773878,0.00061442953,2.6160669,0.47018533,0.003020468,0.18523673,1.0344717e-7
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Farine de blé",0.022234078,0.16824859,2.4414262e-9,0.015521956,0.0005665507,1.6088057e-8,1.0042369e-9,2.4946221e-10,0.0023948791,0.000036477345,0.0016489732,0.010362985,3.2640936600000003,22.013677,0.047138534,1.2007527,6.0303988e-7
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Sucre blanc",0.025081012,0.13437912,1.9415976e-9,0.0058083399,0.00063559397,2.7044988e-8,-3.1356937e-9,4.0270466e-11,0.0036622307,0.000035369926,0.0011657413,0.015641909,2.21762093,6.8759767,0.40268454,1.4072578,7.5047023e-7
"32107","32107","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)","Autres étapes",0.087461665,0.94459898,1.11260529e-8,0.499153246,0.00234245676,3.36224966e-8,8.802993e-9,2.71229455e-10,0.002607054,0.00010279796,0.00126989772,0.0076282079,2.46322013,4.7921845,0.406273726,23.221817,0.00000297637343
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Chicorée",0.014525919,0.16897,1.0656038e-8,0.043096032,0.00041692976,7.5431599e-9,1.2919948e-9,7.1129573e-11,0.00050241228,0.000036640637,0.00027567845,0.0012886692,1.54931951,3.2999558,0.064742651,2.8188337,4.8469827e-7
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Huile combinée (mélange d'huile d'olive et d'huile de graines)",0.036419655,0.20050868,7.2346874e-9,0.013393154,0.00090155097,2.3878865e-8,9.1436986e-9,3.5988157e-10,0.0033132447,0.000066818817,0.0023046769,0.014864111,5.5847851,41.755037,0.49590515,1.6050769,9.4399568e-7
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Chocolat au lait",0.030077487,0.50529397,1.5817651e-9,0.01340944,0.00083895576,1.4492487e-8,1.4362379e-9,2.1462848e-10,0.001922216,0.00005199708,0.0013646918,0.0081616927,2.17884136,20.84272,0.046036746,1.4252631,3.7185776e-7
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Poudre de lait",0.04743832,0.51178386,4.7104789e-9,0.02669646,0.0008460772,4.3290847e-8,5.8811402e-9,2.3274308e-10,0.0063352322,0.00003154376,0.0016869471,0.027595361,6.2075645999999995,24.775532,0.050709188,1.8604093,8.3323627e-7
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Flocons d'avoine",0.010765147,0.046879657,8.0771406e-10,0.0033115043,0.00018414739,5.3922589e-9,5.1894953e-10,4.0477293e-11,0.00070187326,0.000036598728,0.0028068645,0.0029616035,0.50457747,9.4369119,0.026893268,0.3730321,1.7798357e-7
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Farine de riz",0.14458205,0.66832344,1.0052043e-8,0.022157612,0.0026298402,5.4322736e-8,2.3441764e-7,1.7015457e-10,0.0086270873,0.000080022754,0.0072182103,0.035230756,20.257972300000002,21.391233,4.9030164,3.2751351,0.0000015636729
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Lécithine de soja",0.004040406,0.046460675,3.5534745e-10,0.00087236922,0.00020226696,1.3171024e-9,9.3045536e-10,3.8969977e-11,0.00017933109,0.0000031645297,0.00027773878,0.00061442953,2.6160669,0.47018533,0.003020468,0.18523673,1.0344717e-7
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Farine de blé",0.022234078,0.16824859,2.4414262e-9,0.015521956,0.0005665507,1.6088057e-8,1.0042369e-9,2.4946221e-10,0.0023948791,0.000036477345,0.0016489732,0.010362985,3.2640936600000003,22.013677,0.047138534,1.2007527,6.0303988e-7
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Sucre blanc",0.025081012,0.13437912,1.9415976e-9,0.0058083399,0.00063559397,2.7044988e-8,-3.1356937e-9,4.0270466e-11,0.0036622307,0.000035369926,0.0011657413,0.015641909,2.21762093,6.8759767,0.40268454,1.4072578,7.5047023e-7
"32121","32121","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements","Autres étapes",0.087461665,0.94459898,1.11260529e-8,0.499153246,0.00234245676,3.36224966e-8,8.802993e-9,2.71229455e-10,0.002607054,0.00010279796,0.00126989772,0.0076282079,2.46322013,4.7921845,0.406273726,23.221817,0.00000297637343
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Chicorée",0.014525919,0.16897,1.0656038e-8,0.043096032,0.00041692976,7.5431599e-9,1.2919948e-9,7.1129573e-11,0.00050241228,0.000036640637,0.00027567845,0.0012886692,1.54931951,3.2999558,0.064742651,2.8188337,4.8469827e-7
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Huile combinée (mélange d'huile d'olive et d'huile de graines)",0.036419655,0.20050868,7.2346874e-9,0.013393154,0.00090155097,2.3878865e-8,9.1436986e-9,3.5988157e-10,0.0033132447,0.000066818817,0.0023046769,0.014864111,5.5847851,41.755037,0.49590515,1.6050769,9.4399568e-7
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Chocolat au lait",0.030077487,0.50529397,1.5817651e-9,0.01340944,0.00083895576,1.4492487e-8,1.4362379e-9,2.1462848e-10,0.001922216,0.00005199708,0.0013646918,0.0081616927,2.17884136,20.84272,0.046036746,1.4252631,3.7185776e-7
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Poudre de lait",0.04743832,0.51178386,4.7104789e-9,0.02669646,0.0008460772,4.3290847e-8,5.8811402e-9,2.3274308e-10,0.0063352322,0.00003154376,0.0016869471,0.027595361,6.2075645999999995,24.775532,0.050709188,1.8604093,8.3323627e-7
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Flocons d'avoine",0.010765147,0.046879657,8.0771406e-10,0.0033115043,0.00018414739,5.3922589e-9,5.1894953e-10,4.0477293e-11,0.00070187326,0.000036598728,0.0028068645,0.0029616035,0.50457747,9.4369119,0.026893268,0.3730321,1.7798357e-7
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Farine de riz",0.14458205,0.66832344,1.0052043e-8,0.022157612,0.0026298402,5.4322736e-8,2.3441764e-7,1.7015457e-10,0.0086270873,0.000080022754,0.0072182103,0.035230756,20.257972300000002,21.391233,4.9030164,3.2751351,0.0000015636729
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Lécithine de soja",0.004040406,0.046460675,3.5534745e-10,0.00087236922,0.00020226696,1.3171024e-9,9.3045536e-10,3.8969977e-11,0.00017933109,0.0000031645297,0.00027773878,0.00061442953,2.6160669,0.47018533,0.003020468,0.18523673,1.0344717e-7
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Farine de blé",0.022234078,0.16824859,2.4414262e-9,0.015521956,0.0005665507,1.6088057e-8,1.0042369e-9,2.4946221e-10,0.0023948791,0.000036477345,0.0016489732,0.010362985,3.2640936600000003,22.013677,0.047138534,1.2007527,6.0303988e-7
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Sucre blanc",0.025081012,0.13437912,1.9415976e-9,0.0058083399,0.00063559397,2.7044988e-8,-3.1356937e-9,4.0270466e-11,0.0036622307,0.000035369926,0.0011657413,0.015641909,2.21762093,6.8759767,0.40268454,1.4072578,7.5047023e-7
"32014","32014","Pétales de maïs natures (non enrichis en vitamines et minéraux)","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements)","Autres étapes",0.087461665,0.94459898,1.11260529e-8,0.499153246,0.00234245676,3.36224966e-8,8.802993e-9,2.71229455e-10,0.002607054,0.00010279796,0.00126989772,0.0076282079,2.46322013,4.7921845,0.406273726,23.221817,0.00000297637343
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Chicorée",0.014525919,0.16897,1.0656038e-8,0.043096032,0.00041692976,7.5431599e-9,1.2919948e-9,7.1129573e-11,0.00050241228,0.000036640637,0.00027567845,0.0012886692,1.54931951,3.2999558,0.064742651,2.8188337,4.8469827e-7
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Huile combinée (mélange d'huile d'olive et d'huile de graines)",0.036419655,0.20050868,7.2346874e-9,0.013393154,0.00090155097,2.3878865e-8,9.1436986e-9,3.5988157e-10,0.0033132447,0.000066818817,0.0023046769,0.014864111,5.5847851,41.755037,0.49590515,1.6050769,9.4399568e-7
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Chocolat au lait",0.030077487,0.50529397,1.5817651e-9,0.01340944,0.00083895576,1.4492487e-8,1.4362379e-9,2.1462848e-10,0.001922216,0.00005199708,0.0013646918,0.0081616927,2.17884136,20.84272,0.046036746,1.4252631,3.7185776e-7
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Poudre de lait",0.04743832,0.51178386,4.7104789e-9,0.02669646,0.0008460772,4.3290847e-8,5.8811402e-9,2.3274308e-10,0.0063352322,0.00003154376,0.0016869471,0.027595361,6.2075645999999995,24.775532,0.050709188,1.8604093,8.3323627e-7
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Flocons d'avoine",0.010765147,0.046879657,8.0771406e-10,0.0033115043,0.00018414739,5.3922589e-9,5.1894953e-10,4.0477293e-11,0.00070187326,0.000036598728,0.0028068645,0.0029616035,0.50457747,9.4369119,0.026893268,0.3730321,1.7798357e-7
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Farine de riz",0.14458205,0.66832344,1.0052043e-8,0.022157612,0.0026298402,5.4322736e-8,2.3441764e-7,1.7015457e-10,0.0086270873,0.000080022754,0.0072182103,0.035230756,20.257972300000002,21.391233,4.9030164,3.2751351,0.0000015636729
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Lécithine de soja",0.004040406,0.046460675,3.5534745e-10,0.00087236922,0.00020226696,1.3171024e-9,9.3045536e-10,3.8969977e-11,0.00017933109,0.0000031645297,0.00027773878,0.00061442953,2.6160669,0.47018533,0.003020468,0.18523673,1.0344717e-7
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Farine de blé",0.022234078,0.16824859,2.4414262e-9,0.015521956,0.0005665507,1.6088057e-8,1.0042369e-9,2.4946221e-10,0.0023948791,0.000036477345,0.0016489732,0.010362985,3.2640936600000003,22.013677,0.047138534,1.2007527,6.0303988e-7
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Sucre blanc",0.025081012,0.13437912,1.9415976e-9,0.0058083399,0.00063559397,2.7044988e-8,-3.1356937e-9,4.0270466e-11,0.0036622307,0.000035369926,0.0011657413,0.015641909,2.21762093,6.8759767,0.40268454,1.4072578,7.5047023e-7
"32005","32005","Pétales de maïs natures, enrichis en vitamines et minéraux","produits céréaliers","céréales de petit-déjeuner et biscuits","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements","Autres étapes",0.087461665,0.94459898,1.11260529e-8,0.499153246,0.00234245676,3.36224966e-8,8.802993e-9,2.71229455e-10,0.002607054,0.00010279796,0.00126989772,0.0076282079,2.46322013,4.7921845,0.406273726,23.221817,0.00000297637343
"9230","9230","Pop-corn ou Maïs éclaté, à l'huile, salé","produits céréaliers","céréales de petit-déjeuner et biscuits","Pop-corn or oil popped maize, salted","Maïs",0.084713051,0.51699225,1.622771e-8,0.05322287,0.0016745327,6.8617015e-8,9.2909657e-9,7.2071345e-10,0.0096951571,0.00012347642,0.0041490507,0.043738246,24.548394499999997,61.294665,0.67211656,4.1145306,0.0000018607847
"9230","9230","Pop-corn ou Maïs éclaté, à l'huile, salé","produits céréaliers","céréales de petit-déjeuner et biscuits","Pop-corn or oil popped maize, salted","Sel",0.0082704045,0.064276714,6.8092869e-10,0.0062484631,0.00027703155,4.5224803e-9,1.9868547e-9,6.3939107e-11,0.00045294165,0.000034301975,0.000097814531,0.00092985286,0.67590589,0.42487405,0.00079201206,0.77165066,0.0000019598224
"9230","9230","Pop-corn ou Maïs éclaté, à l'huile, salé","produits céréaliers","céréales de petit-déjeuner et biscuits","Pop-corn or oil popped maize, salted","Autres étapes",0.055938393,0.35895792,7.2608525e-9,0.60655052,0.0010483458,1.9702865e-8,6.9033974e-9,1.983638e-10,0.0012197439,0.000060720395,0.00026727904,0.0025749031,1.87517112,1.8474405,0.094532181,17.267448,0.0000053229764
"9232","9232","Pop-corn ou Maïs éclaté, au caramel","produits céréaliers","céréales de petit-déjeuner et biscuits","Pop-corn or popped maize, with caramel","Beurre",0.068842632,0.71467831,4.7962747e-9,0.046241739,0.0011983751,6.4684513e-8,8.899138e-9,3.436689e-10,0.0094413725,0.000045688,0.0025172345,0.041201745,9.2859235,37.066703,0.074650179,2.2028695,0.0000013729895
"9232","9232","Pop-corn ou Maïs éclaté, au caramel","produits céréaliers","céréales de petit-déjeuner et biscuits","Pop-corn or popped maize, with caramel","Maïs",0.0502681,0.30677939,9.6294036e-9,0.031582059,0.00099365534,4.0716831e-8,5.5131906e-9,4.2766605e-10,0.0057530348,0.000073269996,0.0024620161,0.025953953,14.566835990000001,36.371802,0.39882901,2.4415322,0.0000011041759
"9232","9232","Pop-corn ou Maïs éclaté, au caramel","produits céréaliers","céréales de petit-déjeuner et biscuits","Pop-corn or popped maize, with caramel","Sucre blanc",0.052359243,0.28053051,4.0532885e-9,0.012125519,0.001326869,5.6459249e-8,-6.5460894e-9,8.4068819e-11,0.0076452906,0.000073838429,0.0024336071,0.032654125,4.6295163,14.354322,0.8406462,2.9377981,0.0000015666853
"9232","9232","Pop-corn ou Maïs éclaté, au caramel","produits céréaliers","céréales de petit-déjeuner et biscuits","Pop-corn or popped maize, with caramel","Autres étapes",0.053616122,0.42524676000000006,9.82489e-9,0.491218243,0.00120198066,2.30533456e-8,7.0156564999999995e-9,1.87354832e-10,0.00173440157,0.000047598928,0.0010720141900000001,0.005874429299999999,1.81171599,4.209295,0.09679908000000001,15.7545801,0.00000192225133
"24070","24070","Sablé à la noix de coco","produits céréaliers","céréales de petit-déjeuner et biscuits","Shortbread cookie w coconut","Beurre",0.12978529,1.3473444,9.0421571e-9,0.087177049,0.0022592318,1.2194621e-7,1.6777063e-8,6.4790039e-10,0.017799309,0.000086133115,0.004745606,0.077675422,17.5062496,69.87985,0.14073394,4.1529507,0.0000025884228
"24070","24070","Sablé à la noix de coco","produits céréaliers","céréales de petit-déjeuner et biscuits","Shortbread cookie w coconut","Noix de coco",0.044668705999999996,0.18036083,2.1834776e-9,0.0029974282,0.0012617741,2.4185052e-8,9.4915627e-9,9.2739355e-10,0.0033803194,0.00004512987,0.0027611533,0.013369787,12.4536092,22.51577,1.5274576,1.3054983,8.7307568e-7
"24070","24070","Sablé à la noix de coco","produits céréaliers","céréales de petit-déjeuner et biscuits","Shortbread cookie w coconut","Blanc d'oeuf",0.012459248000000001,0.082442855,1.569392e-9,0.0099776506,0.00031492424,1.0366842e-8,1.3014632e-9,1.1109021e-10,0.0014884696,0.000023348551,0.00065168887,0.006498775,3.1719975,8.1929693,0.038788962,0.65928189,3.1230059e-7
"24070","24070","Sablé à la noix de coco","produits céréaliers","céréales de petit-déjeuner et biscuits","Shortbread cookie w coconut","Jaune d'œuf",0.009915523999999998,0.065611032,1.2489795e-9,0.0079405785,0.0002506282,8.2503108e-9,1.0357519e-9,8.8409646e-11,0.0011845784,0.000018581629,0.00051863779,0.0051719623,2.5243914,6.520264,0.030869672,0.52468059,2.485402e-7
"24070","24070","Sablé à la noix de coco","produits céréaliers","céréales de petit-déjeuner et biscuits","Shortbread cookie w coconut","Farine de blé",0.031218461,0.23623476,3.4279617e-9,0.021794093,0.00079548343,2.2588945e-8,1.4100306e-9,3.5026531e-10,0.0033626057,0.00005121717,0.0023152929,0.014550477,4.58305398,30.908999,0.066186349,1.6859548,8.4671723e-7
